" 1.DATA.DB   ","BENIN","X","V","ML",198001,201704,201704," 80@01",199150.2,217455.9,161125.4,116882.4,160364.8,204734.4,158894.9,149006.5,121880.8,124263.5,217389.4,254984.6,308475.6,350108.8,358684.6,352380.2,342575.2,374992.8,416562.8,474000,415300,431400,476800,482900,458800,508200,507500,646200,719000,675600,713700,644700,800000,965900,1205500,1084300,1243550.5,1424655.5,1625128.63,1821080.5,2003189,2173462.5,2351682.75,2535120.5,2728118.75,2932091.5,3140711.5,3355575.75,3568446.75,3771895.75,3949766.75,4126434,4311006,4503829,4705283.5,4915743.5,5135637,5365364.5,5605375,5856111,6118087.5,6391794,6677738.5,6976403,7288487,7614569,7955209.5,8311071,8682888,9071318,9477074,NA,NA,NA,NA,NA,NA,NA,NA,NA
" 1.DATA.DB   ","BENIN","M","V","ML",198001,201704,201704," 80@01",620988.9,679625.4,521298.8,385555.8,386012.1,455366.5,393825.8,361026.1,372871.9,286956.3,388454.1,490436.8,585032.9,633814.6,558337.1,589079.8,527446,587760.6,645819.3,753100,671900,754300,737900,776500,736700,721100,771800,1007600,1065300,1110100,1188000,1118600,1255900,1632100,1895300,1736200,1839007.5,2177075,2464118.5,2685894.25,2903983,3121780,3355220.5,3593909.5,3828955.75,4072135.75,4326986,4593274.5,4874519,5151826,5394766,5636065,5888178.5,6151583.5,6426733,6714197,7014559,7328316.5,7656114.5,7998604,8356386,8730178,9120715,9528661,9954899,10400246,10865484,11351533,11859280,12389785,12943985,NA,NA,NA,NA,NA,NA,NA,NA,NA
" 1.DATA.DB   ","BENIN","C$","V","ML",198001,198704,198704," 80@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2615.29321,2424.531,2292.922,2510.431,2656.72046,2797.26855,2648.64478,2760.62671,2918.83447,3065.34253,3232.399,3404.28247,3659.55957,3773.286,3988.15137,4071.62427,4175.41357,4356.051,4518.801,4693.034,4935.72363,5028.03,5118.34863,5238.479,5372.07959,5541.234,5842.00146,5881.97168,6227.406,6544.86572,6914.929,7364.76074,7856.00146,8373.42,8922.093,9503.904,10122.9307,10780.0947,11457.8223,12150.0039,12838.2129,13485.2432,14095.32,14725.84,15384.5459,16072.7324,16791.6719,17542.7676,18327.5176,19147.332,20003.76,20898.5742,21833.3926,22810.0313,23830.334,24896.293,26009.916,27173.35,28388.8711,29658.7168,30985.332,32371.3789,33819.457,NA,NA,NA,NA,NA,NA,NA,NA,NA
" 1.DATA.DB   ","BENIN","CPPP","V","ML",198001,198704,198704," 80@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6149.666,5701.103,5391.63428,5903.09033,6247.079,6577.568,6228.09,6491.40674,6863.42041,7207.924,7600.744,8004.91553,8605.18,8872.6,9377.839,9574.12,9818.172,10242.9268,10625.6211,11035.3184,11605.9844,11823.0352,12035.4131,12317.8906,12632.043,13029.7959,13737.0283,13831.0166,14643.2783,15389.7617,16259.9375,17317.6836,18472.7988,19689.4688,20979.6328,22347.7188,23803.3145,25348.5859,26942.21,28569.8242,30188.0957,31709.54,33144.09,34626.707,36175.6055,37793.83,39484.3555,41250.5039,43095.78,45023.5156,47037.34,49141.43,51339.59,53636.08,56035.2422,58541.77,61160.3672,63896.0938,66754.3047,69740.25,72859.69,76118.875,79523.92,NA,NA,NA,NA,NA,NA,NA,NA,NA
" 1.DATA.DB   ","BENIN","CPPP!","V","ML",198001,198704,198704," 80@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3738.364,3729.93652,3612.214,4044.15479,4378.502,4640.78564,4541.162,4842.57227,5092.27148,5487.94873,5891.673,6641.165,7108.988,7691.84326,8096.09375,8286.189,8664.638,9470.519,10101.02,10688.3994,11544.4951,11611.6445,12035.4131,12453.9746,13114.3652,13815.1865,14897.1387,15394.7207,16408.73,17393.0117,18962.8652,20302.3613,21978.5879,23867.3789,25719.5039,27719.2813,29852.8242,32212.207,34717.0352,37509.6953,40500.94,43773.8945,47108.62,50256.8242,53671.8359,57301.0469,61143.1,65228.9766,69494.36,74076.23,78915.38,84019.82,89398.9453,95110.08,101140.242,107454.3,114108.563,121109.469,128468.695,136220.547,144361.9,152910.1,161884.047,NA,NA,NA,NA,NA,NA,NA,NA,NA
" 1.DATA.DB   ","BENIN","GC$","V","ML",198001,198704,198704," 80@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,288.995453,283.988129,446.8966,428.545532,425.856628,425.932465,444.248322,457.862671,468.266663,486.906281,512.1677,523.283936,550.4355,601.3726,628.9729,722.095947,756.876831,807.5896,879.170837,915.971252,1065.41687,1164.14966,1174.69617,1197.35986,1264.902,1356.90308,1342.09314,1508.36816,1506.542,1536.36108,1602.76184,1714.95471,1816.618,1910.03015,2007.33752,2111.492,2223.3418,2342.98242,2471.77759,2603.78638,2737.74536,2871.54224,3004.39917,3138.79028,3279.19287,3425.87573,3579.11963,3739.21851,3906.479,4081.2207,4263.779,4454.504,4653.76,4861.928,5079.40869,5306.618,5543.98975,5791.98,6051.06348,6321.73535,6604.51465,6899.94434,7208.5874,NA,NA,NA,NA,NA,NA,NA,NA,NA
" 1.DATA.DB   ","BENIN","GC$!","V","ML",198001,198704,198704," 80@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,213.712891,166.51918,344.35556,321.4377,353.7582,346.975922,249.8266,313.460083,319.036316,299.710083,321.998016,327.919922,309.9822,322.6297,354.381866,511.35553,587.5619,645.5367,742.6035,851.717651,1097.79858,1197.197,1174.69617,1280.65991,1358.596,1512.02332,1486.60535,1411.28552,1338.6604,1402.65588,1529.06384,1633.33252,1839.083,2030.75977,2199.31836,2382.17114,2578.33325,2795.358,3026.94824,3286.216,3565.44116,3872.80347,4187.895,4488.711,4816.25537,5166.30273,5538.95654,5936.885,6354.97,6806.01855,7284.92139,7792.77,8330.861,8900.146,9508.184,10151.8643,10832.9238,11553.2441,12314.6836,13121.0254,13973.03,14872.6377,15824.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
" 1.DATA.DB   ","BENIN","GCPPP","V","ML",198001,198704,198704," 80@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,679.5512,667.776855,1050.844,1007.69281,1001.37012,1001.5484,1044.61682,1076.62988,1101.09412,1144.92383,1204.32422,1230.46313,1294.30786,1414.08289,1478.98291,1697.95471,1779.73938,1898.98657,2067.30469,2153.83813,2505.24829,2737.41113,2762.21045,2815.5022,2974.32275,3190.65625,3155.83179,3546.81519,3542.52124,3612.63843,3768.775,4032.588,4271.642,4491.29346,4720.10449,4965.016,5228.02246,5509.348,5812.2,6122.60938,6437.60449,6752.21729,7064.62061,7380.63135,7710.77734,8055.691,8416.033,8792.493,9185.794,9596.686,10025.958,10474.4336,10942.9688,11432.4619,11943.8506,12478.1162,13036.2783,13619.4092,14228.624,14865.09,15530.0234,16224.7041,16950.4551,NA,NA,NA,NA,NA,NA,NA,NA,NA
" 1.DATA.DB   ","BENIN","GCPPP!","V","ML",198001,198704,198704," 80@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,551.2161,467.647736,838.064,831.7347,852.6965,894.5331,955.3304,955.856445,949.630066,998.768433,1042.28992,1035.40637,1098.55322,1179.79175,1208.66431,1437.29163,1529.77844,1659.22888,1909.36914,2052.98535,2368.34863,2676.36914,2762.21045,2823.35547,3066.79834,3314.367,3331.12158,3819.27124,3683.63354,3845.61938,4044.09546,4319.4126,4641.6543,4994.389,5381.96436,5800.429,6246.86328,6740.588,7264.734,7849.108,8475.049,9159.941,9857.756,10516.5039,11231.1445,11990.5908,12794.5488,13649.56,14542.0986,15500.9063,16513.5527,17581.7051,18707.2441,19902.31,21164.1719,22485.4453,23877.88,25342.8379,26882.791,28504.918,30208.5176,31997.252,33879.918,NA,NA,NA,NA,NA,NA,NA,NA,NA
" 1.DATA.DB   ","BENIN","IFPPP","V","ML",198001,198704,198704," 80@01",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1161.01672,1127.98108,1352.653,1485.82666,1582.70618,1714.10034,1679.49744,1938.47668,1968.5575,2132.72241,2223.36548,2389.54053,2375.65942,2738.05664,2638.40967,2852.576,2759.86987,2587.347,2535.78833,3168.372,3246.20581,3483.67261,3818.30737,3918.94556,3934.314,5722.999,6498.36035,6249.988,6230.65674,7557.81738,8455.621,9018.884,9623.021,10253.4473,10908.7617,11586.124,12301.0605,13074.9531,13895.3105,14734.6875,15569.3486,16354.0176,17093.9023,17858.5371,18657.32,19491.9238,20363.8164,21274.7246,22226.3652,23220.54,24259.2285,25344.3223,26478.0332,27662.4375,28899.8145,30192.4551,31543.0664,32954.06,34428.1055,35968.19,37577.0977,39257.9258,41014.0156,NA,NA,NA,NA,NA,NA,NA,NA,NA
